LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
OECD,PARTEMP,TOT,PC_EMP,A,2014,16.92861783,
OECD,PARTEMP,TOT,PC_EMP,A,2015,16.75716098,
OECD,PARTEMP,TOT,PC_EMP,A,2016,16.68860206,
OECD,PARTEMP,TOT,PC_EMP,A,2017,16.48399082,
EU28,PARTEMP,TOT,PC_EMP,A,1983,12.83994352,
EU28,PARTEMP,TOT,PC_EMP,A,1984,12.45441765,
EU28,PARTEMP,TOT,PC_EMP,A,1985,12.88749586,
EU28,PARTEMP,TOT,PC_EMP,A,1986,12.78761309,
EU28,PARTEMP,TOT,PC_EMP,A,1987,13.02751859,
EU28,PARTEMP,TOT,PC_EMP,A,1988,13.09844981,
EU28,PARTEMP,TOT,PC_EMP,A,1989,12.98196426,
EU28,PARTEMP,TOT,PC_EMP,A,1990,13.32083326,
EU28,PARTEMP,TOT,PC_EMP,A,1991,13.08765746,
EU28,PARTEMP,TOT,PC_EMP,A,1992,13.61591967,
EU28,PARTEMP,TOT,PC_EMP,A,1993,13.79853765,
EU28,PARTEMP,TOT,PC_EMP,A,1994,14.06220502,
EU28,PARTEMP,TOT,PC_EMP,A,1995,14.02975325,
EU28,PARTEMP,TOT,PC_EMP,A,1996,14.28729018,
EU28,PARTEMP,TOT,PC_EMP,A,1997,14.55203397,
EU28,PARTEMP,TOT,PC_EMP,A,1998,14.72959859,
EU28,PARTEMP,TOT,PC_EMP,A,1999,15.16354186,
EU28,PARTEMP,TOT,PC_EMP,A,2000,14.70734626,
EU28,PARTEMP,TOT,PC_EMP,A,2001,14.58690467,
EU28,PARTEMP,TOT,PC_EMP,A,2002,14.66659613,
EU28,PARTEMP,TOT,PC_EMP,A,2003,14.81009058,
EU28,PARTEMP,TOT,PC_EMP,A,2004,15.3536842,
EU28,PARTEMP,TOT,PC_EMP,A,2005,15.78412945,
EU28,PARTEMP,TOT,PC_EMP,A,2006,15.81389213,
EU28,PARTEMP,TOT,PC_EMP,A,2007,15.82155189,
EU28,PARTEMP,TOT,PC_EMP,A,2008,15.845241,
EU28,PARTEMP,TOT,PC_EMP,A,2009,16.26052348,
EU28,PARTEMP,TOT,PC_EMP,A,2010,16.62311545,
EU28,PARTEMP,TOT,PC_EMP,A,2011,16.84847735,
EU28,PARTEMP,TOT,PC_EMP,A,2012,17.19166968,
EU28,PARTEMP,TOT,PC_EMP,A,2013,17.43360242,
EU28,PARTEMP,TOT,PC_EMP,A,2014,17.2877162,
EU28,PARTEMP,TOT,PC_EMP,A,2015,17.22587634,
EU28,PARTEMP,TOT,PC_EMP,A,2016,16.99981851,
EU28,PARTEMP,TOT,PC_EMP,A,2017,16.85056517,
COL,PARTEMP,TOT,PC_EMP,A,2001,17.89512386,
COL,PARTEMP,TOT,PC_EMP,A,2002,18.90748694,
COL,PARTEMP,TOT,PC_EMP,A,2003,16.83886668,
COL,PARTEMP,TOT,PC_EMP,A,2004,16.86533482,
COL,PARTEMP,TOT,PC_EMP,A,2005,15.5788205,
COL,PARTEMP,TOT,PC_EMP,A,2007,14.51151956,
COL,PARTEMP,TOT,PC_EMP,A,2008,13.9724958,
COL,PARTEMP,TOT,PC_EMP,A,2009,15.08798032,
COL,PARTEMP,TOT,PC_EMP,A,2010,16.26026923,
COL,PARTEMP,TOT,PC_EMP,A,2011,16.90978566,
COL,PARTEMP,TOT,PC_EMP,A,2012,17.96388134,
COL,PARTEMP,TOT,PC_EMP,A,2013,17.78892257,
COL,PARTEMP,TOT,PC_EMP,A,2014,16.48849325,
COL,PARTEMP,TOT,PC_EMP,A,2015,16.57830654,
COL,PARTEMP,TOT,PC_EMP,A,2016,15.88029156,
COL,PARTEMP,TOT,PC_EMP,A,2017,15.88075204,
AUS,PARTEMP,MEN,PC_EMP,A,2001,11.67583438,
AUS,PARTEMP,MEN,PC_EMP,A,2002,11.98050007,
AUS,PARTEMP,MEN,PC_EMP,A,2003,12.15643823,
AUS,PARTEMP,MEN,PC_EMP,A,2004,12.02117849,
AUS,PARTEMP,MEN,PC_EMP,A,2005,12.02104986,
AUS,PARTEMP,MEN,PC_EMP,A,2006,12.1818379,
AUS,PARTEMP,MEN,PC_EMP,A,2007,12.30227543,
AUS,PARTEMP,MEN,PC_EMP,A,2008,12.28427342,
AUS,PARTEMP,MEN,PC_EMP,A,2009,13.18691942,
AUS,PARTEMP,MEN,PC_EMP,A,2010,13.46341514,
AUS,PARTEMP,MEN,PC_EMP,A,2011,13.20324631,
AUS,PARTEMP,MEN,PC_EMP,A,2012,13.0833431,
AUS,PARTEMP,MEN,PC_EMP,A,2013,13.64545132,
AUS,PARTEMP,MEN,PC_EMP,A,2014,14.02728855,
AUS,PARTEMP,MEN,PC_EMP,A,2015,14.28817122,
AUS,PARTEMP,MEN,PC_EMP,A,2016,15.06354083,
AUS,PARTEMP,MEN,PC_EMP,A,2017,14.97220976,
AUS,PARTEMP,WOMEN,PC_EMP,A,2001,38.83378234,
AUS,PARTEMP,WOMEN,PC_EMP,A,2002,39.07584452,
AUS,PARTEMP,WOMEN,PC_EMP,A,2003,39.35902912,
AUS,PARTEMP,WOMEN,PC_EMP,A,2004,38.39205971,
AUS,PARTEMP,WOMEN,PC_EMP,A,2005,38.69683658,
AUS,PARTEMP,WOMEN,PC_EMP,A,2006,38.25329054,
AUS,PARTEMP,WOMEN,PC_EMP,A,2007,37.68405434,
AUS,PARTEMP,WOMEN,PC_EMP,A,2008,37.68165169,
AUS,PARTEMP,WOMEN,PC_EMP,A,2009,38.22317955,
AUS,PARTEMP,WOMEN,PC_EMP,A,2010,38.55503553,
AUS,PARTEMP,WOMEN,PC_EMP,A,2011,38.36471704,
AUS,PARTEMP,WOMEN,PC_EMP,A,2012,38.204821,
AUS,PARTEMP,WOMEN,PC_EMP,A,2013,38.13894779,
AUS,PARTEMP,WOMEN,PC_EMP,A,2014,38.32933184,
AUS,PARTEMP,WOMEN,PC_EMP,A,2015,37.97461818,
AUS,PARTEMP,WOMEN,PC_EMP,A,2016,38.34999706,
AUS,PARTEMP,WOMEN,PC_EMP,A,2017,38.01600557,
AUT,PARTEMP,MEN,PC_EMP,A,1995,3.080462714,
AUT,PARTEMP,MEN,PC_EMP,A,1996,2.623654119,
AUT,PARTEMP,MEN,PC_EMP,A,1997,2.61213266,
AUT,PARTEMP,MEN,PC_EMP,A,1998,2.690310624,
AUT,PARTEMP,MEN,PC_EMP,A,1999,2.809474906,
AUT,PARTEMP,MEN,PC_EMP,A,2000,2.370654305,
AUT,PARTEMP,MEN,PC_EMP,A,2001,2.75656192,
AUT,PARTEMP,MEN,PC_EMP,A,2002,2.86524209,
AUT,PARTEMP,MEN,PC_EMP,A,2003,3.109580406,
AUT,PARTEMP,MEN,PC_EMP,A,2004,3.819454892,
AUT,PARTEMP,MEN,PC_EMP,A,2005,4.883336848,
AUT,PARTEMP,MEN,PC_EMP,A,2006,5.095804623,
AUT,PARTEMP,MEN,PC_EMP,A,2007,5.610058836,
AUT,PARTEMP,MEN,PC_EMP,A,2008,6.424782344,
AUT,PARTEMP,MEN,PC_EMP,A,2009,6.818869275,
AUT,PARTEMP,MEN,PC_EMP,A,2010,7.150950867,
AUT,PARTEMP,MEN,PC_EMP,A,2011,6.954891803,
AUT,PARTEMP,MEN,PC_EMP,A,2012,7.089118495,
AUT,PARTEMP,MEN,PC_EMP,A,2013,7.899872424,
AUT,PARTEMP,MEN,PC_EMP,A,2014,8.474067102,
AUT,PARTEMP,MEN,PC_EMP,A,2015,8.58212954,
AUT,PARTEMP,MEN,PC_EMP,A,2016,8.5689581,
AUT,PARTEMP,MEN,PC_EMP,A,2017,8.627622934,
AUT,PARTEMP,WOMEN,PC_EMP,A,1995,21.62241372,
AUT,PARTEMP,WOMEN,PC_EMP,A,1996,21.67362272,
AUT,PARTEMP,WOMEN,PC_EMP,A,1997,21.33879437,
AUT,PARTEMP,WOMEN,PC_EMP,A,1998,22.77529798,
AUT,PARTEMP,WOMEN,PC_EMP,A,1999,24.39489735,
AUT,PARTEMP,WOMEN,PC_EMP,A,2000,23.85816317,
AUT,PARTEMP,WOMEN,PC_EMP,A,2001,25.27146073,
AUT,PARTEMP,WOMEN,PC_EMP,A,2002,26.09298523,
AUT,PARTEMP,WOMEN,PC_EMP,A,2003,26.70914572,
AUT,PARTEMP,WOMEN,PC_EMP,A,2004,29.32648552,
AUT,PARTEMP,WOMEN,PC_EMP,A,2005,30.27704878,
AUT,PARTEMP,WOMEN,PC_EMP,A,2006,31.17373773,
AUT,PARTEMP,WOMEN,PC_EMP,A,2007,31.40583131,
AUT,PARTEMP,WOMEN,PC_EMP,A,2008,31.32724111,
AUT,PARTEMP,WOMEN,PC_EMP,A,2009,32.39303545,
AUT,PARTEMP,WOMEN,PC_EMP,A,2010,32.98687566,
AUT,PARTEMP,WOMEN,PC_EMP,A,2011,32.80894672,
AUT,PARTEMP,WOMEN,PC_EMP,A,2012,33.45905906,
AUT,PARTEMP,WOMEN,PC_EMP,A,2013,33.41557246,
AUT,PARTEMP,WOMEN,PC_EMP,A,2014,34.92517672,
AUT,PARTEMP,WOMEN,PC_EMP,A,2015,34.98370364,
AUT,PARTEMP,WOMEN,PC_EMP,A,2016,34.70679753,
AUT,PARTEMP,WOMEN,PC_EMP,A,2017,34.75272141,
BEL,PARTEMP,MEN,PC_EMP,A,1983,3.130527567,
BEL,PARTEMP,MEN,PC_EMP,A,1984,3.640029407,
BEL,PARTEMP,MEN,PC_EMP,A,1985,3.985441538,
BEL,PARTEMP,MEN,PC_EMP,A,1986,3.935136278,
BEL,PARTEMP,MEN,PC_EMP,A,1987,4.221677814,
BEL,PARTEMP,MEN,PC_EMP,A,1988,4.486473588,
BEL,PARTEMP,MEN,PC_EMP,A,1989,3.932309449,
BEL,PARTEMP,MEN,PC_EMP,A,1990,4.36641869,
BEL,PARTEMP,MEN,PC_EMP,A,1991,4.72332907,
BEL,PARTEMP,MEN,PC_EMP,A,1992,3.896480808,
BEL,PARTEMP,MEN,PC_EMP,A,1993,4.306819265,
BEL,PARTEMP,MEN,PC_EMP,A,1994,4.426610958,
BEL,PARTEMP,MEN,PC_EMP,A,1995,4.338771908,
BEL,PARTEMP,MEN,PC_EMP,A,1996,4.407142749,
BEL,PARTEMP,MEN,PC_EMP,A,1997,4.427945242,
BEL,PARTEMP,MEN,PC_EMP,A,1998,4.664101934,
BEL,PARTEMP,MEN,PC_EMP,A,1999,7.330914584,
BEL,PARTEMP,MEN,PC_EMP,A,2000,6.9312199,
BEL,PARTEMP,MEN,PC_EMP,A,2001,5.53840357,
BEL,PARTEMP,MEN,PC_EMP,A,2002,5.750969096,
BEL,PARTEMP,MEN,PC_EMP,A,2003,6.176038479,
BEL,PARTEMP,MEN,PC_EMP,A,2004,6.37353721,
BEL,PARTEMP,MEN,PC_EMP,A,2005,6.719431108,
BEL,PARTEMP,MEN,PC_EMP,A,2006,6.192313866,
BEL,PARTEMP,MEN,PC_EMP,A,2007,6.394812733,
BEL,PARTEMP,MEN,PC_EMP,A,2008,6.318872603,
BEL,PARTEMP,MEN,PC_EMP,A,2009,6.577858893,
BEL,PARTEMP,MEN,PC_EMP,A,2010,6.713106862,
BEL,PARTEMP,MEN,PC_EMP,A,2011,7.037329877,
BEL,PARTEMP,MEN,PC_EMP,A,2012,7.050817276,
BEL,PARTEMP,MEN,PC_EMP,A,2013,6.58770165,
BEL,PARTEMP,MEN,PC_EMP,A,2014,7.153188875,
BEL,PARTEMP,MEN,PC_EMP,A,2015,7.267631528,
BEL,PARTEMP,MEN,PC_EMP,A,2016,6.916902938,
BEL,PARTEMP,MEN,PC_EMP,A,2017,6.46926181,
BEL,PARTEMP,WOMEN,PC_EMP,A,1983,22.45074308,
BEL,PARTEMP,WOMEN,PC_EMP,A,1984,24.08804903,
BEL,PARTEMP,WOMEN,PC_EMP,A,1985,25.50453899,
BEL,PARTEMP,WOMEN,PC_EMP,A,1986,25.69329741,
BEL,PARTEMP,WOMEN,PC_EMP,A,1987,27.37491558,
BEL,PARTEMP,WOMEN,PC_EMP,A,1988,27.05488259,
BEL,PARTEMP,WOMEN,PC_EMP,A,1989,28.57165046,
BEL,PARTEMP,WOMEN,PC_EMP,A,1990,28.79041562,
BEL,PARTEMP,WOMEN,PC_EMP,A,1991,30.48439049,
BEL,PARTEMP,WOMEN,PC_EMP,A,1992,30.42453687,
BEL,PARTEMP,WOMEN,PC_EMP,A,1993,30.23261972,
BEL,PARTEMP,WOMEN,PC_EMP,A,1994,29.96478923,
BEL,PARTEMP,WOMEN,PC_EMP,A,1995,29.85604483,
BEL,PARTEMP,WOMEN,PC_EMP,A,1996,30.23448832,
BEL,PARTEMP,WOMEN,PC_EMP,A,1997,30.52448682,
BEL,PARTEMP,WOMEN,PC_EMP,A,1998,31.24145155,
BEL,PARTEMP,WOMEN,PC_EMP,A,1999,36.58336,
BEL,PARTEMP,WOMEN,PC_EMP,A,2000,35.53971001,
BEL,PARTEMP,WOMEN,PC_EMP,A,2001,33.46585863,
BEL,PARTEMP,WOMEN,PC_EMP,A,2002,32.8580321,
BEL,PARTEMP,WOMEN,PC_EMP,A,2003,33.71580139,
BEL,PARTEMP,WOMEN,PC_EMP,A,2004,33.91342841,
BEL,PARTEMP,WOMEN,PC_EMP,A,2005,33.10382899,
BEL,PARTEMP,WOMEN,PC_EMP,A,2006,33.82516642,
BEL,PARTEMP,WOMEN,PC_EMP,A,2007,32.2029892,
BEL,PARTEMP,WOMEN,PC_EMP,A,2008,32.47147046,
BEL,PARTEMP,WOMEN,PC_EMP,A,2009,31.78788584,
BEL,PARTEMP,WOMEN,PC_EMP,A,2010,31.73824606,
BEL,PARTEMP,WOMEN,PC_EMP,A,2011,32.41649483,
BEL,PARTEMP,WOMEN,PC_EMP,A,2012,32.07467743,
BEL,PARTEMP,WOMEN,PC_EMP,A,2013,31.42977379,
BEL,PARTEMP,WOMEN,PC_EMP,A,2014,30.47811861,
BEL,PARTEMP,WOMEN,PC_EMP,A,2015,30.23114721,
BEL,PARTEMP,WOMEN,PC_EMP,A,2016,30.02732162,
BEL,PARTEMP,WOMEN,PC_EMP,A,2017,27.8051085,
CAN,PARTEMP,MEN,PC_EMP,A,1976,5.934015684,
CAN,PARTEMP,MEN,PC_EMP,A,1977,6.216342879,
CAN,PARTEMP,MEN,PC_EMP,A,1978,6.27416791,
CAN,PARTEMP,MEN,PC_EMP,A,1979,6.536298421,
CAN,PARTEMP,MEN,PC_EMP,A,1980,6.808760751,
CAN,PARTEMP,MEN,PC_EMP,A,1981,7.212336802,
CAN,PARTEMP,MEN,PC_EMP,A,1982,7.953962203,
CAN,PARTEMP,MEN,PC_EMP,A,1983,8.7458695,
CAN,PARTEMP,MEN,PC_EMP,A,1984,8.888787152,
CAN,PARTEMP,MEN,PC_EMP,A,1985,8.794209729,
CAN,PARTEMP,MEN,PC_EMP,A,1986,8.913673389,
CAN,PARTEMP,MEN,PC_EMP,A,1987,8.646686227,
CAN,PARTEMP,MEN,PC_EMP,A,1988,8.687048953,
CAN,PARTEMP,MEN,PC_EMP,A,1989,8.740261051,
CAN,PARTEMP,MEN,PC_EMP,A,1990,9.176632209,
CAN,PARTEMP,MEN,PC_EMP,A,1991,10.11692429,
CAN,PARTEMP,MEN,PC_EMP,A,1992,10.53198973,
CAN,PARTEMP,MEN,PC_EMP,A,1993,11.14782228,
CAN,PARTEMP,MEN,PC_EMP,A,1994,10.7839292,
CAN,PARTEMP,MEN,PC_EMP,A,1995,10.75031707,
CAN,PARTEMP,MEN,PC_EMP,A,1996,10.81280682,
CAN,PARTEMP,MEN,PC_EMP,A,1997,10.53314963,
CAN,PARTEMP,MEN,PC_EMP,A,1998,10.52873552,
CAN,PARTEMP,MEN,PC_EMP,A,1999,10.33539633,
CAN,PARTEMP,MEN,PC_EMP,A,2000,10.32989912,
CAN,PARTEMP,MEN,PC_EMP,A,2001,10.46917468,
CAN,PARTEMP,MEN,PC_EMP,A,2002,10.96438629,
CAN,PARTEMP,MEN,PC_EMP,A,2003,11.09498862,
CAN,PARTEMP,MEN,PC_EMP,A,2004,10.89030484,
CAN,PARTEMP,MEN,PC_EMP,A,2005,10.90499953,
CAN,PARTEMP,MEN,PC_EMP,A,2006,10.92994324,
CAN,PARTEMP,MEN,PC_EMP,A,2007,11.09929053,
CAN,PARTEMP,MEN,PC_EMP,A,2008,11.35683999,
CAN,PARTEMP,MEN,PC_EMP,A,2009,12.02073371,
CAN,PARTEMP,MEN,PC_EMP,A,2010,12.14313155,
CAN,PARTEMP,MEN,PC_EMP,A,2011,12.27990425,
CAN,PARTEMP,MEN,PC_EMP,A,2012,11.8651873,
CAN,PARTEMP,MEN,PC_EMP,A,2013,12.15936992,
CAN,PARTEMP,MEN,PC_EMP,A,2014,12.28523625,
CAN,PARTEMP,MEN,PC_EMP,A,2015,12.09685976,
CAN,PARTEMP,MEN,PC_EMP,A,2016,12.60591318,
CAN,PARTEMP,MEN,PC_EMP,A,2017,12.73821863,
CAN,PARTEMP,WOMEN,PC_EMP,A,1976,23.67072107,
CAN,PARTEMP,WOMEN,PC_EMP,A,1977,24.39523169,
CAN,PARTEMP,WOMEN,PC_EMP,A,1978,24.48990084,
CAN,PARTEMP,WOMEN,PC_EMP,A,1979,25.2029173,
CAN,PARTEMP,WOMEN,PC_EMP,A,1980,25.73554815,
CAN,PARTEMP,WOMEN,PC_EMP,A,1981,26.11172217,
CAN,PARTEMP,WOMEN,PC_EMP,A,1982,27.30948676,
CAN,PARTEMP,WOMEN,PC_EMP,A,1983,28.01871421,
CAN,PARTEMP,WOMEN,PC_EMP,A,1984,27.61179864,
CAN,PARTEMP,WOMEN,PC_EMP,A,1985,28.22456732,
CAN,PARTEMP,WOMEN,PC_EMP,A,1986,27.6484227,
CAN,PARTEMP,WOMEN,PC_EMP,A,1987,27.25625975,
CAN,PARTEMP,WOMEN,PC_EMP,A,1988,27.38054269,
CAN,PARTEMP,WOMEN,PC_EMP,A,1989,26.74914472,
CAN,PARTEMP,WOMEN,PC_EMP,A,1990,26.74021741,
CAN,PARTEMP,WOMEN,PC_EMP,A,1991,27.94399826,
CAN,PARTEMP,WOMEN,PC_EMP,A,1992,28.25034301,
CAN,PARTEMP,WOMEN,PC_EMP,A,1993,28.96532644,
CAN,PARTEMP,WOMEN,PC_EMP,A,1994,28.7990525,
CAN,PARTEMP,WOMEN,PC_EMP,A,1995,28.49485558,
CAN,PARTEMP,WOMEN,PC_EMP,A,1996,29.02485008,
CAN,PARTEMP,WOMEN,PC_EMP,A,1997,29.36064283,
CAN,PARTEMP,WOMEN,PC_EMP,A,1998,28.6359461,
CAN,PARTEMP,WOMEN,PC_EMP,A,1999,27.89919277,
CAN,PARTEMP,WOMEN,PC_EMP,A,2000,27.23948804,
CAN,PARTEMP,WOMEN,PC_EMP,A,2001,27.00089863,
CAN,PARTEMP,WOMEN,PC_EMP,A,2002,27.73169508,
CAN,PARTEMP,WOMEN,PC_EMP,A,2003,27.94393179,
CAN,PARTEMP,WOMEN,PC_EMP,A,2004,27.21938776,
CAN,PARTEMP,WOMEN,PC_EMP,A,2005,26.96429503,
CAN,PARTEMP,WOMEN,PC_EMP,A,2006,26.35350936,
CAN,PARTEMP,WOMEN,PC_EMP,A,2007,26.32867312,
CAN,PARTEMP,WOMEN,PC_EMP,A,2008,26.6017944,
CAN,PARTEMP,WOMEN,PC_EMP,A,2009,27.18459919,
CAN,PARTEMP,WOMEN,PC_EMP,A,2010,27.66149011,
CAN,PARTEMP,WOMEN,PC_EMP,A,2011,27.01036469,
CAN,PARTEMP,WOMEN,PC_EMP,A,2012,26.74874814,
CAN,PARTEMP,WOMEN,PC_EMP,A,2013,26.7007204,
CAN,PARTEMP,WOMEN,PC_EMP,A,2014,27.00223144,
CAN,PARTEMP,WOMEN,PC_EMP,A,2015,26.38758432,
CAN,PARTEMP,WOMEN,PC_EMP,A,2016,26.40837293,
CAN,PARTEMP,WOMEN,PC_EMP,A,2017,26.17015237,
CZE,PARTEMP,MEN,PC_EMP,A,1993,1.997413444,
CZE,PARTEMP,MEN,PC_EMP,A,1994,2.055587075,
CZE,PARTEMP,MEN,PC_EMP,A,1995,1.812334183,
CZE,PARTEMP,MEN,PC_EMP,A,1996,1.960106345,
CZE,PARTEMP,MEN,PC_EMP,A,1997,1.853122308,
CZE,PARTEMP,MEN,PC_EMP,A,1998,1.73714753,
CZE,PARTEMP,MEN,PC_EMP,A,1999,1.730367207,
CZE,PARTEMP,MEN,PC_EMP,A,2000,1.561649042,
CZE,PARTEMP,MEN,PC_EMP,A,2001,1.590625067,
CZE,PARTEMP,MEN,PC_EMP,A,2002,1.368830018,
CZE,PARTEMP,MEN,PC_EMP,A,2003,1.57132622,
CZE,PARTEMP,MEN,PC_EMP,A,2004,1.473366075,
CZE,PARTEMP,MEN,PC_EMP,A,2005,1.563995815,
CZE,PARTEMP,MEN,PC_EMP,A,2006,1.591040431,
CZE,PARTEMP,MEN,PC_EMP,A,2007,1.696693565,
CZE,PARTEMP,MEN,PC_EMP,A,2008,1.693874371,
CZE,PARTEMP,MEN,PC_EMP,A,2009,2.124833143,
CZE,PARTEMP,MEN,PC_EMP,A,2010,2.322830543,
CZE,PARTEMP,MEN,PC_EMP,A,2011,1.856137446,
CZE,PARTEMP,MEN,PC_EMP,A,2012,2.312990213,
CZE,PARTEMP,MEN,PC_EMP,A,2013,2.491894901,
CZE,PARTEMP,MEN,PC_EMP,A,2014,2.48023898,
CZE,PARTEMP,MEN,PC_EMP,A,2015,2.542505511,
CZE,PARTEMP,MEN,PC_EMP,A,2016,2.572277842,
CZE,PARTEMP,MEN,PC_EMP,A,2017,2.740761116,
CZE,PARTEMP,WOMEN,PC_EMP,A,1993,5.758233815,
CZE,PARTEMP,WOMEN,PC_EMP,A,1994,5.615746782,
CZE,PARTEMP,WOMEN,PC_EMP,A,1995,5.592786368,
CZE,PARTEMP,WOMEN,PC_EMP,A,1996,5.325038214,
CZE,PARTEMP,WOMEN,PC_EMP,A,1997,5.466346062,
CZE,PARTEMP,WOMEN,PC_EMP,A,1998,5.393947416,
CZE,PARTEMP,WOMEN,PC_EMP,A,1999,5.571433804,
CZE,PARTEMP,WOMEN,PC_EMP,A,2000,5.42614882,
CZE,PARTEMP,WOMEN,PC_EMP,A,2001,5.410099569,
CZE,PARTEMP,WOMEN,PC_EMP,A,2002,4.930928663,
CZE,PARTEMP,WOMEN,PC_EMP,A,2003,5.281770706,
CZE,PARTEMP,WOMEN,PC_EMP,A,2004,5.167322835,
CZE,PARTEMP,WOMEN,PC_EMP,A,2005,5.500425843,
CZE,PARTEMP,WOMEN,PC_EMP,A,2006,5.585360582,
CZE,PARTEMP,WOMEN,PC_EMP,A,2007,5.864050841,
CZE,PARTEMP,WOMEN,PC_EMP,A,2008,5.843592134,
CZE,PARTEMP,WOMEN,PC_EMP,A,2009,6.243446804,
CZE,PARTEMP,WOMEN,PC_EMP,A,2010,6.999368868,
CZE,PARTEMP,WOMEN,PC_EMP,A,2011,6.609374267,
CZE,PARTEMP,WOMEN,PC_EMP,A,2012,7.001229325,
CZE,PARTEMP,WOMEN,PC_EMP,A,2013,8.037878436,
CZE,PARTEMP,WOMEN,PC_EMP,A,2014,7.736530511,
CZE,PARTEMP,WOMEN,PC_EMP,A,2015,7.439830515,
CZE,PARTEMP,WOMEN,PC_EMP,A,2016,7.966304726,
CZE,PARTEMP,WOMEN,PC_EMP,A,2017,8.677666817,
DNK,PARTEMP,MEN,PC_EMP,A,1983,7.103321602,
DNK,PARTEMP,MEN,PC_EMP,A,1984,8.227563377,
DNK,PARTEMP,MEN,PC_EMP,A,1985,8.043991324,
DNK,PARTEMP,MEN,PC_EMP,A,1986,8.613775638,
DNK,PARTEMP,MEN,PC_EMP,A,1987,9.221529572,
DNK,PARTEMP,MEN,PC_EMP,A,1988,8.643067443,
DNK,PARTEMP,MEN,PC_EMP,A,1989,8.904715023,
DNK,PARTEMP,MEN,PC_EMP,A,1990,10.22953346,
DNK,PARTEMP,MEN,PC_EMP,A,1991,10.07204404,
DNK,PARTEMP,MEN,PC_EMP,A,1992,10.21052105,
DNK,PARTEMP,MEN,PC_EMP,A,1993,10.61173054,
DNK,PARTEMP,MEN,PC_EMP,A,1994,9.771714204,
DNK,PARTEMP,MEN,PC_EMP,A,1995,9.736335915,
DNK,PARTEMP,MEN,PC_EMP,A,1996,10.21965889,
DNK,PARTEMP,MEN,PC_EMP,A,1997,11.1256676,
DNK,PARTEMP,MEN,PC_EMP,A,1998,9.947730123,
DNK,PARTEMP,MEN,PC_EMP,A,1999,8.926158331,
DNK,PARTEMP,MEN,PC_EMP,A,2000,9.093586106,
DNK,PARTEMP,MEN,PC_EMP,A,2001,9.23050495,
DNK,PARTEMP,MEN,PC_EMP,A,2002,10.3289748,
DNK,PARTEMP,MEN,PC_EMP,A,2003,10.51860736,
DNK,PARTEMP,MEN,PC_EMP,A,2004,11.14161925,
DNK,PARTEMP,MEN,PC_EMP,A,2005,11.66207809,
DNK,PARTEMP,MEN,PC_EMP,A,2006,11.95857091,
DNK,PARTEMP,MEN,PC_EMP,A,2007,11.90482536,
DNK,PARTEMP,MEN,PC_EMP,A,2008,12.96046522,
DNK,PARTEMP,MEN,PC_EMP,A,2009,13.57872719,
DNK,PARTEMP,MEN,PC_EMP,A,2010,13.49811686,
DNK,PARTEMP,MEN,PC_EMP,A,2011,13.83139569,
DNK,PARTEMP,MEN,PC_EMP,A,2012,14.4380707,
DNK,PARTEMP,MEN,PC_EMP,A,2013,14.2277427,
DNK,PARTEMP,MEN,PC_EMP,A,2014,14.5555605,
DNK,PARTEMP,MEN,PC_EMP,A,2015,14.96532728,
DNK,PARTEMP,MEN,PC_EMP,A,2016,17.33057781,
DNK,PARTEMP,MEN,PC_EMP,A,2017,16.02971111,
DNK,PARTEMP,WOMEN,PC_EMP,A,1983,36.97901018,
DNK,PARTEMP,WOMEN,PC_EMP,A,1984,36.69187797,
DNK,PARTEMP,WOMEN,PC_EMP,A,1985,35.16413244,
DNK,PARTEMP,WOMEN,PC_EMP,A,1986,32.82531023,
DNK,PARTEMP,WOMEN,PC_EMP,A,1987,32.35736622,
DNK,PARTEMP,WOMEN,PC_EMP,A,1988,31.41141657,
DNK,PARTEMP,WOMEN,PC_EMP,A,1989,30.83025529,
DNK,PARTEMP,WOMEN,PC_EMP,A,1990,29.67197196,
DNK,PARTEMP,WOMEN,PC_EMP,A,1991,28.79822332,
DNK,PARTEMP,WOMEN,PC_EMP,A,1992,28.99304993,
DNK,PARTEMP,WOMEN,PC_EMP,A,1993,28.52212356,
DNK,PARTEMP,WOMEN,PC_EMP,A,1994,26.24600525,
DNK,PARTEMP,WOMEN,PC_EMP,A,1995,25.76324736,
DNK,PARTEMP,WOMEN,PC_EMP,A,1996,24.43608089,
DNK,PARTEMP,WOMEN,PC_EMP,A,1997,24.45197845,
DNK,PARTEMP,WOMEN,PC_EMP,A,1998,25.56409544,
DNK,PARTEMP,WOMEN,PC_EMP,A,1999,22.72200012,
DNK,PARTEMP,WOMEN,PC_EMP,A,2000,22.43563062,
DNK,PARTEMP,WOMEN,PC_EMP,A,2001,21.29181939,
DNK,PARTEMP,WOMEN,PC_EMP,A,2002,21.4319046,
DNK,PARTEMP,WOMEN,PC_EMP,A,2003,22.73143237,
DNK,PARTEMP,WOMEN,PC_EMP,A,2004,23.83998614,
DNK,PARTEMP,WOMEN,PC_EMP,A,2005,23.89121381,
DNK,PARTEMP,WOMEN,PC_EMP,A,2006,24.6433878,
DNK,PARTEMP,WOMEN,PC_EMP,A,2007,23.38049058,
DNK,PARTEMP,WOMEN,PC_EMP,A,2008,23.33910142,
