LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,SELFEMP,MEN,PC_EMP,A,1965,17.83953,
AUS,SELFEMP,MEN,PC_EMP,A,1966,17.13011,
AUS,SELFEMP,MEN,PC_EMP,A,1967,16.43956,
AUS,SELFEMP,MEN,PC_EMP,A,1968,16.03339,
AUS,SELFEMP,MEN,PC_EMP,A,1969,15.41714,
AUS,SELFEMP,MEN,PC_EMP,A,1970,15.47962,
AUS,SELFEMP,MEN,PC_EMP,A,1971,15.40121,
AUS,SELFEMP,MEN,PC_EMP,A,1972,15.51151,
AUS,SELFEMP,MEN,PC_EMP,A,1973,15.52738,
AUS,SELFEMP,MEN,PC_EMP,A,1974,15.9483,
AUS,SELFEMP,MEN,PC_EMP,A,1975,15.97494,
AUS,SELFEMP,MEN,PC_EMP,A,1976,17.00751,
AUS,SELFEMP,MEN,PC_EMP,A,1977,17.65919,B
AUS,SELFEMP,MEN,PC_EMP,A,1978,17.12917,B
AUS,SELFEMP,MEN,PC_EMP,A,1979,17.6967,
AUS,SELFEMP,MEN,PC_EMP,A,1980,17.79001,
AUS,SELFEMP,MEN,PC_EMP,A,1981,17.24004,
AUS,SELFEMP,MEN,PC_EMP,A,1982,17.33805,
AUS,SELFEMP,MEN,PC_EMP,A,1983,17.36829,
AUS,SELFEMP,MEN,PC_EMP,A,1984,17.65301,
AUS,SELFEMP,MEN,PC_EMP,A,1985,16.89562,B
AUS,SELFEMP,MEN,PC_EMP,A,1986,16.99351,
AUS,SELFEMP,MEN,PC_EMP,A,1987,16.83304,
AUS,SELFEMP,MEN,PC_EMP,A,1988,16.8992,
AUS,SELFEMP,MEN,PC_EMP,A,1989,16.43936,
AUS,SELFEMP,MEN,PC_EMP,A,1990,16.44772,
AUS,SELFEMP,MEN,PC_EMP,A,1991,17.05384,
AUS,SELFEMP,MEN,PC_EMP,A,1992,17.29272,
AUS,SELFEMP,MEN,PC_EMP,A,1993,17.70464,
AUS,SELFEMP,MEN,PC_EMP,A,1994,17.12309,
AUS,SELFEMP,MEN,PC_EMP,A,1995,16.86883,
AUS,SELFEMP,MEN,PC_EMP,A,1996,16.49699,
AUS,SELFEMP,MEN,PC_EMP,A,1997,16.19359,
AUS,SELFEMP,MEN,PC_EMP,A,1998,15.99787,
AUS,SELFEMP,MEN,PC_EMP,A,1999,16.06424,
AUS,SELFEMP,MEN,PC_EMP,A,2000,15.98671,B
AUS,SELFEMP,MEN,PC_EMP,A,2001,15.99328,
AUS,SELFEMP,MEN,PC_EMP,A,2002,16.13658,
AUS,SELFEMP,MEN,PC_EMP,A,2003,15.8563,
AUS,SELFEMP,MEN,PC_EMP,A,2004,15.36583,
AUS,SELFEMP,MEN,PC_EMP,A,2005,15.02157,
AUS,SELFEMP,MEN,PC_EMP,A,2006,14.57553,
AUS,SELFEMP,MEN,PC_EMP,A,2007,14.08298,
AUS,SELFEMP,MEN,PC_EMP,A,2008,13.71566,
AUS,SELFEMP,MEN,PC_EMP,A,2009,13.91933,
AUS,SELFEMP,MEN,PC_EMP,A,2010,13.77405,
AUS,SELFEMP,MEN,PC_EMP,A,2011,13.21892,
AUS,SELFEMP,MEN,PC_EMP,A,2012,12.21318,
AUS,SELFEMP,MEN,PC_EMP,A,2013,11.96755,
AUS,SELFEMP,MEN,PC_EMP,A,2014,12.04906,
AUS,SELFEMP,MEN,PC_EMP,A,2015,12.1109,
AUS,SELFEMP,MEN,PC_EMP,A,2016,11.70648,
AUS,SELFEMP,TOT,PC_EMP,A,1964,16.37193,
AUS,SELFEMP,TOT,PC_EMP,A,1965,15.98876,
AUS,SELFEMP,TOT,PC_EMP,A,1966,15.6108,
AUS,SELFEMP,TOT,PC_EMP,A,1967,14.77273,
AUS,SELFEMP,TOT,PC_EMP,A,1968,14.38699,
AUS,SELFEMP,TOT,PC_EMP,A,1969,13.9178,
AUS,SELFEMP,TOT,PC_EMP,A,1970,13.86549,
AUS,SELFEMP,TOT,PC_EMP,A,1971,13.70397,
AUS,SELFEMP,TOT,PC_EMP,A,1972,13.83595,
AUS,SELFEMP,TOT,PC_EMP,A,1973,13.65123,
AUS,SELFEMP,TOT,PC_EMP,A,1974,14.08893,
AUS,SELFEMP,TOT,PC_EMP,A,1975,14.31889,
AUS,SELFEMP,TOT,PC_EMP,A,1976,15.0522,
AUS,SELFEMP,TOT,PC_EMP,A,1977,15.8832,B
AUS,SELFEMP,TOT,PC_EMP,A,1978,15.58177,B
AUS,SELFEMP,TOT,PC_EMP,A,1979,15.91491,
AUS,SELFEMP,TOT,PC_EMP,A,1980,16.01618,
AUS,SELFEMP,TOT,PC_EMP,A,1981,15.57713,
AUS,SELFEMP,TOT,PC_EMP,A,1982,15.62614,
AUS,SELFEMP,TOT,PC_EMP,A,1983,15.60702,
AUS,SELFEMP,TOT,PC_EMP,A,1984,15.60707,
AUS,SELFEMP,TOT,PC_EMP,A,1985,15.03445,B
AUS,SELFEMP,TOT,PC_EMP,A,1986,15.31517,
AUS,SELFEMP,TOT,PC_EMP,A,1987,15.01189,
AUS,SELFEMP,TOT,PC_EMP,A,1988,15.06831,
AUS,SELFEMP,TOT,PC_EMP,A,1989,14.48796,
AUS,SELFEMP,TOT,PC_EMP,A,1990,14.43366,
AUS,SELFEMP,TOT,PC_EMP,A,1991,14.94005,
AUS,SELFEMP,TOT,PC_EMP,A,1992,15.03843,
AUS,SELFEMP,TOT,PC_EMP,A,1993,15.35481,
AUS,SELFEMP,TOT,PC_EMP,A,1994,14.87992,
AUS,SELFEMP,TOT,PC_EMP,A,1995,14.55846,
AUS,SELFEMP,TOT,PC_EMP,A,1996,14.23104,
AUS,SELFEMP,TOT,PC_EMP,A,1997,14.17805,
AUS,SELFEMP,TOT,PC_EMP,A,1998,13.68025,
AUS,SELFEMP,TOT,PC_EMP,A,1999,13.66896,
AUS,SELFEMP,TOT,PC_EMP,A,2000,13.52428,B
AUS,SELFEMP,TOT,PC_EMP,A,2001,13.36004,
AUS,SELFEMP,TOT,PC_EMP,A,2002,13.49648,
AUS,SELFEMP,TOT,PC_EMP,A,2003,13.12908,
AUS,SELFEMP,TOT,PC_EMP,A,2004,12.79167,
AUS,SELFEMP,TOT,PC_EMP,A,2005,12.59697,
AUS,SELFEMP,TOT,PC_EMP,A,2006,12.08922,
AUS,SELFEMP,TOT,PC_EMP,A,2007,11.68755,
AUS,SELFEMP,TOT,PC_EMP,A,2008,11.47017,
AUS,SELFEMP,TOT,PC_EMP,A,2009,11.52073,
AUS,SELFEMP,TOT,PC_EMP,A,2010,11.51698,
AUS,SELFEMP,TOT,PC_EMP,A,2011,11.07373,
AUS,SELFEMP,TOT,PC_EMP,A,2012,10.37947,
AUS,SELFEMP,TOT,PC_EMP,A,2013,10.09544,
AUS,SELFEMP,TOT,PC_EMP,A,2014,10.17861,
AUS,SELFEMP,TOT,PC_EMP,A,2015,10.2787,
AUS,SELFEMP,TOT,PC_EMP,A,2016,10.04107,
AUS,SELFEMP,WOMEN,PC_EMP,A,1965,10.24539,
AUS,SELFEMP,WOMEN,PC_EMP,A,1966,11.82573,
AUS,SELFEMP,WOMEN,PC_EMP,A,1967,11.08545,
AUS,SELFEMP,WOMEN,PC_EMP,A,1968,10.74893,
AUS,SELFEMP,WOMEN,PC_EMP,A,1969,10.67236,
AUS,SELFEMP,WOMEN,PC_EMP,A,1970,10.54895,
AUS,SELFEMP,WOMEN,PC_EMP,A,1971,10.22523,
AUS,SELFEMP,WOMEN,PC_EMP,A,1972,10.42062,
AUS,SELFEMP,WOMEN,PC_EMP,A,1973,9.898183,
AUS,SELFEMP,WOMEN,PC_EMP,A,1974,10.53152,
AUS,SELFEMP,WOMEN,PC_EMP,A,1975,11.20255,
AUS,SELFEMP,WOMEN,PC_EMP,A,1976,11.42446,
AUS,SELFEMP,WOMEN,PC_EMP,A,1977,12.63406,B
AUS,SELFEMP,WOMEN,PC_EMP,A,1978,12.43418,B
AUS,SELFEMP,WOMEN,PC_EMP,A,1979,12.70284,
AUS,SELFEMP,WOMEN,PC_EMP,A,1980,12.91481,
AUS,SELFEMP,WOMEN,PC_EMP,A,1981,12.69107,
AUS,SELFEMP,WOMEN,PC_EMP,A,1982,12.67529,
AUS,SELFEMP,WOMEN,PC_EMP,A,1983,12.65762,
AUS,SELFEMP,WOMEN,PC_EMP,A,1984,12.23341,
AUS,SELFEMP,WOMEN,PC_EMP,A,1985,12.0474,B
AUS,SELFEMP,WOMEN,PC_EMP,A,1986,12.72177,
AUS,SELFEMP,WOMEN,PC_EMP,A,1987,12.25811,
AUS,SELFEMP,WOMEN,PC_EMP,A,1988,12.34587,
AUS,SELFEMP,WOMEN,PC_EMP,A,1989,11.66271,
AUS,SELFEMP,WOMEN,PC_EMP,A,1990,11.5904,
AUS,SELFEMP,WOMEN,PC_EMP,A,1991,12.02012,
AUS,SELFEMP,WOMEN,PC_EMP,A,1992,11.96803,
AUS,SELFEMP,WOMEN,PC_EMP,A,1993,12.17122,
AUS,SELFEMP,WOMEN,PC_EMP,A,1994,11.86049,
AUS,SELFEMP,WOMEN,PC_EMP,A,1995,11.49942,
AUS,SELFEMP,WOMEN,PC_EMP,A,1996,11.24875,
AUS,SELFEMP,WOMEN,PC_EMP,A,1997,11.54101,
AUS,SELFEMP,WOMEN,PC_EMP,A,1998,10.6697,
AUS,SELFEMP,WOMEN,PC_EMP,A,1999,10.57125,
AUS,SELFEMP,WOMEN,PC_EMP,A,2000,10.39965,B
AUS,SELFEMP,WOMEN,PC_EMP,A,2001,10.06838,
AUS,SELFEMP,WOMEN,PC_EMP,A,2002,10.20234,
AUS,SELFEMP,WOMEN,PC_EMP,A,2003,9.760673,
AUS,SELFEMP,WOMEN,PC_EMP,A,2004,9.592368,
AUS,SELFEMP,WOMEN,PC_EMP,A,2005,9.622665,
AUS,SELFEMP,WOMEN,PC_EMP,A,2006,9.061047,
AUS,SELFEMP,WOMEN,PC_EMP,A,2007,8.767033,
AUS,SELFEMP,WOMEN,PC_EMP,A,2008,8.748035,
AUS,SELFEMP,WOMEN,PC_EMP,A,2009,8.658225,
AUS,SELFEMP,WOMEN,PC_EMP,A,2010,8.799292,
AUS,SELFEMP,WOMEN,PC_EMP,A,2011,8.507283,
AUS,SELFEMP,WOMEN,PC_EMP,A,2012,8.201335,
AUS,SELFEMP,WOMEN,PC_EMP,A,2013,7.888205,
AUS,SELFEMP,WOMEN,PC_EMP,A,2014,7.984249,
AUS,SELFEMP,WOMEN,PC_EMP,A,2015,8.149455,
AUS,SELFEMP,WOMEN,PC_EMP,A,2016,8.127125,
AUT,SELFEMP,MEN,PC_EMP,A,1999,13.93501,
AUT,SELFEMP,MEN,PC_EMP,A,2000,13.81635,
AUT,SELFEMP,MEN,PC_EMP,A,2001,14.31972,
AUT,SELFEMP,MEN,PC_EMP,A,2002,14.10843,
AUT,SELFEMP,MEN,PC_EMP,A,2003,14.16787,B
AUT,SELFEMP,MEN,PC_EMP,A,2004,14.3,B
AUT,SELFEMP,MEN,PC_EMP,A,2005,15.07624,
AUT,SELFEMP,MEN,PC_EMP,A,2006,15.14988,B
AUT,SELFEMP,MEN,PC_EMP,A,2007,15.54238,
AUT,SELFEMP,MEN,PC_EMP,A,2008,15.6111,
AUT,SELFEMP,MEN,PC_EMP,A,2009,15.79484,
AUT,SELFEMP,MEN,PC_EMP,A,2010,16.07891,
AUT,SELFEMP,MEN,PC_EMP,A,2011,15.54692,
AUT,SELFEMP,MEN,PC_EMP,A,2012,15.35583,
AUT,SELFEMP,MEN,PC_EMP,A,2013,15.54215,
AUT,SELFEMP,MEN,PC_EMP,A,2014,15.75372,
AUT,SELFEMP,MEN,PC_EMP,A,2015,15.32502,
AUT,SELFEMP,MEN,PC_EMP,A,2016,15.09913,
AUT,SELFEMP,MEN,PC_EMP,A,2017,14.62728,
AUT,SELFEMP,TOT,PC_EMP,A,1999,13.36103,
AUT,SELFEMP,TOT,PC_EMP,A,2000,13.08941,
AUT,SELFEMP,TOT,PC_EMP,A,2001,13.39199,
AUT,SELFEMP,TOT,PC_EMP,A,2002,13.06228,
AUT,SELFEMP,TOT,PC_EMP,A,2003,12.90172,B
AUT,SELFEMP,TOT,PC_EMP,A,2004,12.20458,B
AUT,SELFEMP,TOT,PC_EMP,A,2005,12.95289,
AUT,SELFEMP,TOT,PC_EMP,A,2006,13.04822,B
AUT,SELFEMP,TOT,PC_EMP,A,2007,13.68841,
AUT,SELFEMP,TOT,PC_EMP,A,2008,13.54264,
AUT,SELFEMP,TOT,PC_EMP,A,2009,13.63953,
AUT,SELFEMP,TOT,PC_EMP,A,2010,13.81242,
AUT,SELFEMP,TOT,PC_EMP,A,2011,13.27724,
AUT,SELFEMP,TOT,PC_EMP,A,2012,13.07328,
AUT,SELFEMP,TOT,PC_EMP,A,2013,13.20125,
AUT,SELFEMP,TOT,PC_EMP,A,2014,13.28819,
AUT,SELFEMP,TOT,PC_EMP,A,2015,12.99757,
AUT,SELFEMP,TOT,PC_EMP,A,2016,12.72081,
AUT,SELFEMP,TOT,PC_EMP,A,2017,12.37736,
AUT,SELFEMP,WOMEN,PC_EMP,A,1999,12.61553,
AUT,SELFEMP,WOMEN,PC_EMP,A,2000,12.14746,
AUT,SELFEMP,WOMEN,PC_EMP,A,2001,12.22544,
AUT,SELFEMP,WOMEN,PC_EMP,A,2002,11.7717,
AUT,SELFEMP,WOMEN,PC_EMP,A,2003,11.34897,B
AUT,SELFEMP,WOMEN,PC_EMP,A,2004,9.649227,B
AUT,SELFEMP,WOMEN,PC_EMP,A,2005,10.40041,
AUT,SELFEMP,WOMEN,PC_EMP,A,2006,10.5313,B
AUT,SELFEMP,WOMEN,PC_EMP,A,2007,11.46689,
AUT,SELFEMP,WOMEN,PC_EMP,A,2008,11.1017,
AUT,SELFEMP,WOMEN,PC_EMP,A,2009,11.15078,
AUT,SELFEMP,WOMEN,PC_EMP,A,2010,11.20833,
AUT,SELFEMP,WOMEN,PC_EMP,A,2011,10.67668,
AUT,SELFEMP,WOMEN,PC_EMP,A,2012,10.48244,
AUT,SELFEMP,WOMEN,PC_EMP,A,2013,10.54936,
AUT,SELFEMP,WOMEN,PC_EMP,A,2014,10.52014,
AUT,SELFEMP,WOMEN,PC_EMP,A,2015,10.38687,
AUT,SELFEMP,WOMEN,PC_EMP,A,2016,10.04356,
AUT,SELFEMP,WOMEN,PC_EMP,A,2017,9.847588,
BEL,SELFEMP,MEN,PC_EMP,A,1960,24.14226,
BEL,SELFEMP,MEN,PC_EMP,A,1961,23.4609,
BEL,SELFEMP,MEN,PC_EMP,A,1962,22.95688,
BEL,SELFEMP,MEN,PC_EMP,A,1963,22.17693,
BEL,SELFEMP,MEN,PC_EMP,A,1964,21.25,
BEL,SELFEMP,MEN,PC_EMP,A,1965,20.76305,
BEL,SELFEMP,MEN,PC_EMP,A,1966,20.5314,
BEL,SELFEMP,MEN,PC_EMP,A,1967,20.62525,
BEL,SELFEMP,MEN,PC_EMP,A,1968,20.60384,
BEL,SELFEMP,MEN,PC_EMP,A,1969,20.12882,
BEL,SELFEMP,MEN,PC_EMP,A,1970,17.78329,
BEL,SELFEMP,MEN,PC_EMP,A,1971,17.16756,
BEL,SELFEMP,MEN,PC_EMP,A,1972,16.81894,
BEL,SELFEMP,MEN,PC_EMP,A,1973,16.35012,
BEL,SELFEMP,MEN,PC_EMP,A,1974,15.95918,
BEL,SELFEMP,MEN,PC_EMP,A,1975,16.0166,
BEL,SELFEMP,MEN,PC_EMP,A,1976,15.95477,
BEL,SELFEMP,MEN,PC_EMP,A,1977,15.97808,
BEL,SELFEMP,MEN,PC_EMP,A,1978,16.07294,
BEL,SELFEMP,MEN,PC_EMP,A,1979,16.05408,
BEL,SELFEMP,MEN,PC_EMP,A,1980,16.07143,
BEL,SELFEMP,MEN,PC_EMP,A,1981,16.60096,
BEL,SELFEMP,MEN,PC_EMP,A,1982,17.03936,
BEL,SELFEMP,MEN,PC_EMP,A,1983,17.51592,
BEL,SELFEMP,MEN,PC_EMP,A,1984,17.89812,
BEL,SELFEMP,MEN,PC_EMP,A,1985,18.00643,
BEL,SELFEMP,MEN,PC_EMP,A,1986,18.13161,
BEL,SELFEMP,MEN,PC_EMP,A,1987,18.37112,
BEL,SELFEMP,MEN,PC_EMP,A,1988,18.55099,
BEL,SELFEMP,MEN,PC_EMP,A,1989,18.48816,
BEL,SELFEMP,MEN,PC_EMP,A,1990,18.53526,
BEL,SELFEMP,MEN,PC_EMP,A,1991,18.7585,
BEL,SELFEMP,MEN,PC_EMP,A,1992,18.91534,
BEL,SELFEMP,MEN,PC_EMP,A,1993,19.43545,
BEL,SELFEMP,MEN,PC_EMP,A,1994,19.64062,
BEL,SELFEMP,MEN,PC_EMP,A,1995,19.6637,
BEL,SELFEMP,MEN,PC_EMP,A,1996,19.90273,
BEL,SELFEMP,MEN,PC_EMP,A,1997,19.86298,
BEL,SELFEMP,MEN,PC_EMP,A,1998,19.63055,B
BEL,SELFEMP,MEN,PC_EMP,A,1999,17.78718,
BEL,SELFEMP,MEN,PC_EMP,A,2000,17.47569,B
BEL,SELFEMP,MEN,PC_EMP,A,2001,16.96548,
BEL,SELFEMP,MEN,PC_EMP,A,2002,17.24326,
BEL,SELFEMP,MEN,PC_EMP,A,2003,16.74508,
BEL,SELFEMP,MEN,PC_EMP,A,2004,17.15357,B
BEL,SELFEMP,MEN,PC_EMP,A,2005,17.53043,
BEL,SELFEMP,MEN,PC_EMP,A,2006,17.62904,
BEL,SELFEMP,MEN,PC_EMP,A,2007,17.42747,
BEL,SELFEMP,MEN,PC_EMP,A,2008,17.01362,
BEL,SELFEMP,MEN,PC_EMP,A,2009,17.67981,
BEL,SELFEMP,MEN,PC_EMP,A,2010,17.30834,B
BEL,SELFEMP,MEN,PC_EMP,A,2011,17.47903,
BEL,SELFEMP,MEN,PC_EMP,A,2012,17.56232,
BEL,SELFEMP,MEN,PC_EMP,A,2013,18.78902,
BEL,SELFEMP,MEN,PC_EMP,A,2014,17.86228,
BEL,SELFEMP,MEN,PC_EMP,A,2015,18.74872,
BEL,SELFEMP,MEN,PC_EMP,A,2016,18.44728,B
BEL,SELFEMP,MEN,PC_EMP,A,2017,17.39893,
BEL,SELFEMP,TOT,PC_EMP,A,1956,24.69755,
BEL,SELFEMP,TOT,PC_EMP,A,1957,23.86098,
BEL,SELFEMP,TOT,PC_EMP,A,1958,24.0566,
BEL,SELFEMP,TOT,PC_EMP,A,1959,23.75149,
BEL,SELFEMP,TOT,PC_EMP,A,1960,26.16768,
BEL,SELFEMP,TOT,PC_EMP,A,1961,25.48118,
BEL,SELFEMP,TOT,PC_EMP,A,1962,24.87267,
BEL,SELFEMP,TOT,PC_EMP,A,1963,24.01685,
BEL,SELFEMP,TOT,PC_EMP,A,1964,22.91493,
BEL,SELFEMP,TOT,PC_EMP,A,1965,22.23143,
BEL,SELFEMP,TOT,PC_EMP,A,1966,21.92572,
BEL,SELFEMP,TOT,PC_EMP,A,1967,21.97347,
BEL,SELFEMP,TOT,PC_EMP,A,1968,21.90871,
BEL,SELFEMP,TOT,PC_EMP,A,1969,21.3413,
BEL,SELFEMP,TOT,PC_EMP,A,1970,18.84018,
BEL,SELFEMP,TOT,PC_EMP,A,1971,18.12672,
BEL,SELFEMP,TOT,PC_EMP,A,1972,17.6698,
BEL,SELFEMP,TOT,PC_EMP,A,1973,17.2046,
BEL,SELFEMP,TOT,PC_EMP,A,1974,16.71602,
BEL,SELFEMP,TOT,PC_EMP,A,1975,16.76222,
BEL,SELFEMP,TOT,PC_EMP,A,1976,16.67124,
BEL,SELFEMP,TOT,PC_EMP,A,1977,16.62531,
BEL,SELFEMP,TOT,PC_EMP,A,1978,16.73098,
BEL,SELFEMP,TOT,PC_EMP,A,1979,16.66667,
BEL,SELFEMP,TOT,PC_EMP,A,1980,16.57096,
BEL,SELFEMP,TOT,PC_EMP,A,1981,16.98745,
BEL,SELFEMP,TOT,PC_EMP,A,1982,17.33107,
BEL,SELFEMP,TOT,PC_EMP,A,1983,17.78983,
BEL,SELFEMP,TOT,PC_EMP,A,1984,18.01544,
BEL,SELFEMP,TOT,PC_EMP,A,1985,18.02673,
BEL,SELFEMP,TOT,PC_EMP,A,1986,18.10223,
BEL,SELFEMP,TOT,PC_EMP,A,1987,18.18437,
BEL,SELFEMP,TOT,PC_EMP,A,1988,18.14404,
BEL,SELFEMP,TOT,PC_EMP,A,1989,18.14714,
BEL,SELFEMP,TOT,PC_EMP,A,1990,18.11594,
BEL,SELFEMP,TOT,PC_EMP,A,1991,18.31325,
BEL,SELFEMP,TOT,PC_EMP,A,1992,18.42254,
BEL,SELFEMP,TOT,PC_EMP,A,1993,18.8967,
BEL,SELFEMP,TOT,PC_EMP,A,1994,18.85001,
BEL,SELFEMP,TOT,PC_EMP,A,1995,18.81023,
BEL,SELFEMP,TOT,PC_EMP,A,1996,18.82507,
BEL,SELFEMP,TOT,PC_EMP,A,1997,18.60348,
BEL,SELFEMP,TOT,PC_EMP,A,1998,18.17657,B
BEL,SELFEMP,TOT,PC_EMP,A,1999,16.48303,
BEL,SELFEMP,TOT,PC_EMP,A,2000,15.81127,B
BEL,SELFEMP,TOT,PC_EMP,A,2001,15.15241,
BEL,SELFEMP,TOT,PC_EMP,A,2002,15.39378,
BEL,SELFEMP,TOT,PC_EMP,A,2003,14.98019,
BEL,SELFEMP,TOT,PC_EMP,A,2004,14.93555,B
BEL,SELFEMP,TOT,PC_EMP,A,2005,15.22929,
BEL,SELFEMP,TOT,PC_EMP,A,2006,15.07455,
BEL,SELFEMP,TOT,PC_EMP,A,2007,14.82498,
BEL,SELFEMP,TOT,PC_EMP,A,2008,14.22555,
BEL,SELFEMP,TOT,PC_EMP,A,2009,14.79969,
BEL,SELFEMP,TOT,PC_EMP,A,2010,14.36098,B
BEL,SELFEMP,TOT,PC_EMP,A,2011,14.30108,
BEL,SELFEMP,TOT,PC_EMP,A,2012,14.34548,
BEL,SELFEMP,TOT,PC_EMP,A,2013,15.07902,
BEL,SELFEMP,TOT,PC_EMP,A,2014,14.61302,
BEL,SELFEMP,TOT,PC_EMP,A,2015,15.1781,
BEL,SELFEMP,TOT,PC_EMP,A,2016,14.83583,B
BEL,SELFEMP,TOT,PC_EMP,A,2017,14.29295,
BEL,SELFEMP,WOMEN,PC_EMP,A,1960,30.7474,
BEL,SELFEMP,WOMEN,PC_EMP,A,1961,29.99072,
BEL,SELFEMP,WOMEN,PC_EMP,A,1962,29.11738,
BEL,SELFEMP,WOMEN,PC_EMP,A,1963,28.00361,
BEL,SELFEMP,WOMEN,PC_EMP,A,1964,26.66076,
BEL,SELFEMP,WOMEN,PC_EMP,A,1965,25.55261,
BEL,SELFEMP,WOMEN,PC_EMP,A,1966,25.02172,
BEL,SELFEMP,WOMEN,PC_EMP,A,1967,24.93506,
BEL,SELFEMP,WOMEN,PC_EMP,A,1968,24.65636,
BEL,SELFEMP,WOMEN,PC_EMP,A,1969,23.85321,
BEL,SELFEMP,WOMEN,PC_EMP,A,1970,20.99494,
BEL,SELFEMP,WOMEN,PC_EMP,A,1971,20.06661,
BEL,SELFEMP,WOMEN,PC_EMP,A,1972,19.43987,
BEL,SELFEMP,WOMEN,PC_EMP,A,1973,18.80065,
BEL,SELFEMP,WOMEN,PC_EMP,A,1974,18.18182,
BEL,SELFEMP,WOMEN,PC_EMP,A,1975,18.27614,
BEL,SELFEMP,WOMEN,PC_EMP,A,1976,18.03671,
BEL,SELFEMP,WOMEN,PC_EMP,A,1977,17.92829,
BEL,SELFEMP,WOMEN,PC_EMP,A,1978,17.87402,
BEL,SELFEMP,WOMEN,PC_EMP,A,1979,17.86543,
BEL,SELFEMP,WOMEN,PC_EMP,A,1980,17.47126,
BEL,SELFEMP,WOMEN,PC_EMP,A,1981,17.66513,
BEL,SELFEMP,WOMEN,PC_EMP,A,1982,17.9093,
BEL,SELFEMP,WOMEN,PC_EMP,A,1983,18.17485,
BEL,SELFEMP,WOMEN,PC_EMP,A,1984,18.22323,
BEL,SELFEMP,WOMEN,PC_EMP,A,1985,18.13433,
BEL,SELFEMP,WOMEN,PC_EMP,A,1986,18.05556,
BEL,SELFEMP,WOMEN,PC_EMP,A,1987,17.89549,
BEL,SELFEMP,WOMEN,PC_EMP,A,1988,17.60222,
BEL,SELFEMP,WOMEN,PC_EMP,A,1989,17.63908,
BEL,SELFEMP,WOMEN,PC_EMP,A,1990,17.5033,
BEL,SELFEMP,WOMEN,PC_EMP,A,1991,17.67016,
BEL,SELFEMP,WOMEN,PC_EMP,A,1992,17.71987,
BEL,SELFEMP,WOMEN,PC_EMP,A,1993,18.10373,
BEL,SELFEMP,WOMEN,PC_EMP,A,1994,17.71227,
BEL,SELFEMP,WOMEN,PC_EMP,A,1995,17.61834,
BEL,SELFEMP,WOMEN,PC_EMP,A,1996,17.35166,
BEL,SELFEMP,WOMEN,PC_EMP,A,1997,16.90493,
BEL,SELFEMP,WOMEN,PC_EMP,A,1998,16.24036,B
BEL,SELFEMP,WOMEN,PC_EMP,A,1999,14.68787,
BEL,SELFEMP,WOMEN,PC_EMP,A,2000,13.5253,B
BEL,SELFEMP,WOMEN,PC_EMP,A,2001,12.66221,
BEL,SELFEMP,WOMEN,PC_EMP,A,2002,12.89237,
BEL,SELFEMP,WOMEN,PC_EMP,A,2003,12.64668,
BEL,SELFEMP,WOMEN,PC_EMP,A,2004,12.00975,B
BEL,SELFEMP,WOMEN,PC_EMP,A,2005,12.25961,
BEL,SELFEMP,WOMEN,PC_EMP,A,2006,11.81152,
BEL,SELFEMP,WOMEN,PC_EMP,A,2007,11.54228,
BEL,SELFEMP,WOMEN,PC_EMP,A,2008,10.76731,
BEL,SELFEMP,WOMEN,PC_EMP,A,2009,11.28492,
BEL,SELFEMP,WOMEN,PC_EMP,A,2010,10.79311,B
BEL,SELFEMP,WOMEN,PC_EMP,A,2011,10.4794,
BEL,SELFEMP,WOMEN,PC_EMP,A,2012,10.49166,
BEL,SELFEMP,WOMEN,PC_EMP,A,2013,10.70656,
BEL,SELFEMP,WOMEN,PC_EMP,A,2014,10.85985,
BEL,SELFEMP,WOMEN,PC_EMP,A,2015,11.07819,
BEL,SELFEMP,WOMEN,PC_EMP,A,2016,10.63742,B
BEL,SELFEMP,WOMEN,PC_EMP,A,2017,10.67423,
CAN,SELFEMP,MEN,PC_EMP,A,1956,25.24613,
CAN,SELFEMP,MEN,PC_EMP,A,1957,24.50912,
CAN,SELFEMP,MEN,PC_EMP,A,1958,23.48112,
CAN,SELFEMP,MEN,PC_EMP,A,1959,22.48453,
CAN,SELFEMP,MEN,PC_EMP,A,1960,22.20696,
CAN,SELFEMP,MEN,PC_EMP,A,1961,22.25519,
CAN,SELFEMP,MEN,PC_EMP,A,1962,21.41266,
CAN,SELFEMP,MEN,PC_EMP,A,1963,20.62623,
CAN,SELFEMP,MEN,PC_EMP,A,1964,20.07237,
CAN,SELFEMP,MEN,PC_EMP,A,1965,18.44279,B
CAN,SELFEMP,MEN,PC_EMP,A,1966,17.10553,
CAN,SELFEMP,MEN,PC_EMP,A,1967,17.06208,
CAN,SELFEMP,MEN,PC_EMP,A,1968,16.5362,
CAN,SELFEMP,MEN,PC_EMP,A,1969,16.21415,
CAN,SELFEMP,MEN,PC_EMP,A,1970,15.74144,
CAN,SELFEMP,MEN,PC_EMP,A,1971,15.61269,
CAN,SELFEMP,MEN,PC_EMP,A,1972,14.68864,
CAN,SELFEMP,MEN,PC_EMP,A,1973,14.00141,
CAN,SELFEMP,MEN,PC_EMP,A,1974,13.74787,
CAN,SELFEMP,MEN,PC_EMP,A,1975,13.92512,B
CAN,SELFEMP,MEN,PC_EMP,A,1976,10.66521,
